,Title,Price,Shop_name,Overall_star,Star_rating,Review,Customer_date,Product_links
1355,Personalised Father's Day Gift | Super Dad Personalised Hardcover Book from Children | Unique Gift for a Special Dad | Letterfest,"Price:,            ,            USD 50.77",letterfest,5 out of 5 stars,5 out of 5 stars,Beautiful book! Great quality. I messaged the shop with questions about shipping and they responded right away. Very happy with purchase!,"Raquel,                     ,                     Jun 19, 2022",https://www.etsy.com/listing/1205292874/personalised-fathers-day-gift-super-dad?click_key=8f1ed856d7a6526d026f0c6e6210350f4dddb65b%3A1205292874&click_sum=99829423&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769894-7-3&etp=1
1356,Personalised Father's Day Gift | Super Dad Personalised Hardcover Book from Children | Unique Gift for a Special Dad | Letterfest,"Price:,            ,            USD 50.77",letterfest,5 out of 5 stars,5 out of 5 stars,A fun & unique gift. Excellent quality book. Thick pages & great pictures. We can’t wait for Father’s Day to give our gift! Highly recommend.,"Ashley Walker,                     ,                     Jun 12, 2022",https://www.etsy.com/listing/1205292874/personalised-fathers-day-gift-super-dad?click_key=8f1ed856d7a6526d026f0c6e6210350f4dddb65b%3A1205292874&click_sum=99829423&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769894-7-3&etp=1
1357,Personalised Father's Day Gift | Super Dad Personalised Hardcover Book from Children | Unique Gift for a Special Dad | Letterfest,"Price:,            ,            USD 50.77",letterfest,5 out of 5 stars,5 out of 5 stars,A fun & unique gift. Excellent quality book. Thick pages & great pictures. We can’t wait for Father’s Day to give our gift! Highly recommend.,"Ashley Walker,                     ,                     Jun 12, 2022",https://www.etsy.com/listing/1205292874/personalised-fathers-day-gift-super-dad?click_key=8f1ed856d7a6526d026f0c6e6210350f4dddb65b%3A1205292874&click_sum=99829423&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769894-7-3&etp=1
1358,Personalised Father's Day Gift | Super Dad Personalised Hardcover Book from Children | Unique Gift for a Special Dad | Letterfest,"Price:,            ,            USD 50.77",letterfest,5 out of 5 stars,5 out of 5 stars,Cutest and sweetest gift ever! I couldn't be happier and my hubby loved it.,"Emily,                     ,                     Jul 5, 2022",https://www.etsy.com/listing/1205292874/personalised-fathers-day-gift-super-dad?click_key=8f1ed856d7a6526d026f0c6e6210350f4dddb65b%3A1205292874&click_sum=99829423&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769894-7-3&etp=1
1359,Personalised Father's Day Gift | Super Dad Personalised Hardcover Book from Children | Unique Gift for a Special Dad | Letterfest,"Price:,            ,            USD 50.77",letterfest,5 out of 5 stars,5 out of 5 stars,Cutest and sweetest gift ever! I couldn't be happier and my hubby loved it.,"Emily,                     ,                     Jul 5, 2022",https://www.etsy.com/listing/1205292874/personalised-fathers-day-gift-super-dad?click_key=8f1ed856d7a6526d026f0c6e6210350f4dddb65b%3A1205292874&click_sum=99829423&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769894-7-3&etp=1
1360,"k&j Read'n'Color Kickstarter Beginner Reader Volumes 1 and 2: Books 1-30 (learn to read, sight words, preschool, kindergarten)","Price:,            ,            USD 16.50",AnneTiekDesigns,5 out of 5 stars,5 out of 5 stars,Great  little books for kids starting to read and write . Also perfect for the on the go car trips. And it’s also fun to color. Thanks for fast shipping.,"e H,                     ,                     Oct 16, 2020",https://www.etsy.com/listing/494295304/kj-readncolor-kickstarter-beginner?click_key=8c0a57a4f650a9b6e5621307a3fb23dc85e14033%3A494295304&click_sum=0dfc3f04&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-3
1361,"k&j Read'n'Color Kickstarter Beginner Reader Volumes 1 and 2: Books 1-30 (learn to read, sight words, preschool, kindergarten)","Price:,            ,            USD 16.50",AnneTiekDesigns,5 out of 5 stars,5 out of 5 stars,Great  little books for kids starting to read and write . Also perfect for the on the go car trips. And it’s also fun to color. Thanks for fast shipping.,"e H,                     ,                     Oct 16, 2020",https://www.etsy.com/listing/494295304/kj-readncolor-kickstarter-beginner?click_key=8c0a57a4f650a9b6e5621307a3fb23dc85e14033%3A494295304&click_sum=0dfc3f04&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-3
1362,"k&j Read'n'Color Kickstarter Beginner Reader Volumes 1 and 2: Books 1-30 (learn to read, sight words, preschool, kindergarten)","Price:,            ,            USD 16.50",AnneTiekDesigns,5 out of 5 stars,5 out of 5 stars,"Great very first books for kids. Liked it so much that I bought 4 more sets, one for my sister-in-law, and 3 for friends (more appropriately for friends' kids).","Jeremy Bentley,                     ,                     Jan 31, 2017",https://www.etsy.com/listing/494295304/kj-readncolor-kickstarter-beginner?click_key=8c0a57a4f650a9b6e5621307a3fb23dc85e14033%3A494295304&click_sum=0dfc3f04&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-3
1363,"k&j Read'n'Color Kickstarter Beginner Reader Volumes 1 and 2: Books 1-30 (learn to read, sight words, preschool, kindergarten)","Price:,            ,            USD 16.50",AnneTiekDesigns,5 out of 5 stars,5 out of 5 stars,"Great very first books for kids. Liked it so much that I bought 4 more sets, one for my sister-in-law, and 3 for friends (more appropriately for friends' kids).","Jeremy Bentley,                     ,                     Jan 31, 2017",https://www.etsy.com/listing/494295304/kj-readncolor-kickstarter-beginner?click_key=8c0a57a4f650a9b6e5621307a3fb23dc85e14033%3A494295304&click_sum=0dfc3f04&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-3
1364,"k&j Read'n'Color Kickstarter Beginner Reader Volumes 1 and 2: Books 1-30 (learn to read, sight words, preschool, kindergarten)","Price:,            ,            USD 16.50",AnneTiekDesigns,5 out of 5 stars,5 out of 5 stars,Excellent product for preschoolers! Will shop here again! Thank you!,"Emily Donovan,                     ,                     Oct 1, 2021",https://www.etsy.com/listing/494295304/kj-readncolor-kickstarter-beginner?click_key=8c0a57a4f650a9b6e5621307a3fb23dc85e14033%3A494295304&click_sum=0dfc3f04&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-3
1365,"k&j Read'n'Color Kickstarter Beginner Reader Volumes 1 and 2: Books 1-30 (learn to read, sight words, preschool, kindergarten)","Price:,            ,            USD 16.50",AnneTiekDesigns,5 out of 5 stars,5 out of 5 stars,Excellent product for preschoolers! Will shop here again! Thank you!,"Emily Donovan,                     ,                     Oct 1, 2021",https://www.etsy.com/listing/494295304/kj-readncolor-kickstarter-beginner?click_key=8c0a57a4f650a9b6e5621307a3fb23dc85e14033%3A494295304&click_sum=0dfc3f04&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-3
1366,"k&j Read'n'Color Kickstarter Beginner Reader Volumes 1 and 2: Books 1-30 (learn to read, sight words, preschool, kindergarten)","Price:,            ,            USD 16.50",AnneTiekDesigns,5 out of 5 stars,5 out of 5 stars,It is perfect for my granddaughter who is learning to read.,"Patrice,                     ,                     Dec 26, 2021",https://www.etsy.com/listing/494295304/kj-readncolor-kickstarter-beginner?click_key=8c0a57a4f650a9b6e5621307a3fb23dc85e14033%3A494295304&click_sum=0dfc3f04&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-3
1367,"k&j Read'n'Color Kickstarter Beginner Reader Volumes 1 and 2: Books 1-30 (learn to read, sight words, preschool, kindergarten)","Price:,            ,            USD 16.50",AnneTiekDesigns,5 out of 5 stars,5 out of 5 stars,It is perfect for my granddaughter who is learning to read.,"Patrice,                     ,                     Dec 26, 2021",https://www.etsy.com/listing/494295304/kj-readncolor-kickstarter-beginner?click_key=8c0a57a4f650a9b6e5621307a3fb23dc85e14033%3A494295304&click_sum=0dfc3f04&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-3
1368,Personal Space Social Narrative - Social Story - Autism,"Price:,            ,            USD 3.00",StudentStrategies,5 out of 5 stars,5 out of 5 stars,Perfect for one of my students!,"Jennifer Castro,                     ,                     Oct 12, 2016",https://www.etsy.com/listing/249198832/personal-space-social-narrative-social?click_key=a7afe4bbc25db3535dbd38d1cf209e1ee964d1c0%3A249198832&click_sum=64e68799&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-5
1369,Personal Space Social Narrative - Social Story - Autism,"Price:,            ,            USD 3.00",StudentStrategies,5 out of 5 stars,5 out of 5 stars,Perfect for one of my students!,"Jennifer Castro,                     ,                     Oct 12, 2016",https://www.etsy.com/listing/249198832/personal-space-social-narrative-social?click_key=a7afe4bbc25db3535dbd38d1cf209e1ee964d1c0%3A249198832&click_sum=64e68799&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-5
1370,Personal Space Social Narrative - Social Story - Autism,"Price:,            ,            USD 3.00",StudentStrategies,5 out of 5 stars,5 out of 5 stars,Great way of explaining kids proper behavior. ASD kids learn better when they are given tools about what is expected from them rather than what they shouldn't do. Loved the story and explanation. Would definitely buy more products from this vendor.,"Monica Carreteto,                     ,                     Oct 14, 2016",https://www.etsy.com/listing/249198832/personal-space-social-narrative-social?click_key=a7afe4bbc25db3535dbd38d1cf209e1ee964d1c0%3A249198832&click_sum=64e68799&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-5
1371,Personal Space Social Narrative - Social Story - Autism,"Price:,            ,            USD 3.00",StudentStrategies,5 out of 5 stars,5 out of 5 stars,Great way of explaining kids proper behavior. ASD kids learn better when they are given tools about what is expected from them rather than what they shouldn't do. Loved the story and explanation. Would definitely buy more products from this vendor.,"Monica Carreteto,                     ,                     Oct 14, 2016",https://www.etsy.com/listing/249198832/personal-space-social-narrative-social?click_key=a7afe4bbc25db3535dbd38d1cf209e1ee964d1c0%3A249198832&click_sum=64e68799&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-5
1372,Personal Space Social Narrative - Social Story - Autism,"Price:,            ,            USD 3.00",StudentStrategies,5 out of 5 stars,5 out of 5 stars,Excellent personal space social story! Nicely written with great photos. This will a be a helpful resource for .y students.,"Ren124,                     ,                     Mar 16, 2020",https://www.etsy.com/listing/249198832/personal-space-social-narrative-social?click_key=a7afe4bbc25db3535dbd38d1cf209e1ee964d1c0%3A249198832&click_sum=64e68799&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-5
1373,Personal Space Social Narrative - Social Story - Autism,"Price:,            ,            USD 3.00",StudentStrategies,5 out of 5 stars,5 out of 5 stars,Excellent personal space social story! Nicely written with great photos. This will a be a helpful resource for .y students.,"Ren124,                     ,                     Mar 16, 2020",https://www.etsy.com/listing/249198832/personal-space-social-narrative-social?click_key=a7afe4bbc25db3535dbd38d1cf209e1ee964d1c0%3A249198832&click_sum=64e68799&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-5
1374,Personal Space Social Narrative - Social Story - Autism,"Price:,            ,            USD 3.00",StudentStrategies,5 out of 5 stars,5 out of 5 stars,"Perfectly fun and educational way of informing kids who may have issues understanding the concept of personal space and boundaries. Great tool for parents, teachers or therapists!","ArtsyEtsyfan16,                     ,                     Nov 6, 2022",https://www.etsy.com/listing/249198832/personal-space-social-narrative-social?click_key=a7afe4bbc25db3535dbd38d1cf209e1ee964d1c0%3A249198832&click_sum=64e68799&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-5
1375,Personal Space Social Narrative - Social Story - Autism,"Price:,            ,            USD 3.00",StudentStrategies,5 out of 5 stars,5 out of 5 stars,"Perfectly fun and educational way of informing kids who may have issues understanding the concept of personal space and boundaries. Great tool for parents, teachers or therapists!","ArtsyEtsyfan16,                     ,                     Nov 6, 2022",https://www.etsy.com/listing/249198832/personal-space-social-narrative-social?click_key=a7afe4bbc25db3535dbd38d1cf209e1ee964d1c0%3A249198832&click_sum=64e68799&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-5
1376,Goosebumps R.L Stine Original Series 1- 62 Choose From List Vintage horror/ mystery books/  Choose from list,"Price:,            ,            USD 3.90+",NostalgicPander,5 out of 5 stars,5 out of 5 stars,Got these to add to my collection and also for Halloween. Love them!,"kyleemanet,                     ,                     Jul 26, 2022",https://www.etsy.com/listing/983921784/goosebumps-rl-stine-original-series-1-62?click_key=b8bb08df14f19acb09a220aeed7f7a865c8cc8b1%3A983921784&click_sum=31110809&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-7&bes=1
1377,Goosebumps R.L Stine Original Series 1- 62 Choose From List Vintage horror/ mystery books/  Choose from list,"Price:,            ,            USD 3.90+",NostalgicPander,5 out of 5 stars,5 out of 5 stars,Got these to add to my collection and also for Halloween. Love them!,"kyleemanet,                     ,                     Jul 26, 2022",https://www.etsy.com/listing/983921784/goosebumps-rl-stine-original-series-1-62?click_key=b8bb08df14f19acb09a220aeed7f7a865c8cc8b1%3A983921784&click_sum=31110809&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-7&bes=1
1378,Goosebumps R.L Stine Original Series 1- 62 Choose From List Vintage horror/ mystery books/  Choose from list,"Price:,            ,            USD 3.90+",NostalgicPander,5 out of 5 stars,5 out of 5 stars,Got these to add to my collection and also for Halloween. Love them!,"kyleemanet,                     ,                     Jul 26, 2022",https://www.etsy.com/listing/983921784/goosebumps-rl-stine-original-series-1-62?click_key=b8bb08df14f19acb09a220aeed7f7a865c8cc8b1%3A983921784&click_sum=31110809&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-7&bes=1
1379,Goosebumps R.L Stine Original Series 1- 62 Choose From List Vintage horror/ mystery books/  Choose from list,"Price:,            ,            USD 3.90+",NostalgicPander,5 out of 5 stars,5 out of 5 stars,Got these to add to my collection and also for Halloween. Love them!,"kyleemanet,                     ,                     Jul 26, 2022",https://www.etsy.com/listing/983921784/goosebumps-rl-stine-original-series-1-62?click_key=b8bb08df14f19acb09a220aeed7f7a865c8cc8b1%3A983921784&click_sum=31110809&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-7&bes=1
1380,Goosebumps R.L Stine Original Series 1- 62 Choose From List Vintage horror/ mystery books/  Choose from list,"Price:,            ,            USD 3.90+",NostalgicPander,5 out of 5 stars,5 out of 5 stars,"I'm super happy about my book. It brings back so much memories ! Book arrived well-packaged and in good condition, considering how old they are. They also arrived fairly quickly.","Kim Baillargeon,                     ,                     Jan 18, 2023",https://www.etsy.com/listing/983921784/goosebumps-rl-stine-original-series-1-62?click_key=b8bb08df14f19acb09a220aeed7f7a865c8cc8b1%3A983921784&click_sum=31110809&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-7&bes=1
1381,Goosebumps R.L Stine Original Series 1- 62 Choose From List Vintage horror/ mystery books/  Choose from list,"Price:,            ,            USD 3.90+",NostalgicPander,5 out of 5 stars,5 out of 5 stars,"I'm super happy about my book. It brings back so much memories ! Book arrived well-packaged and in good condition, considering how old they are. They also arrived fairly quickly.","Kim Baillargeon,                     ,                     Jan 18, 2023",https://www.etsy.com/listing/983921784/goosebumps-rl-stine-original-series-1-62?click_key=b8bb08df14f19acb09a220aeed7f7a865c8cc8b1%3A983921784&click_sum=31110809&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-7&bes=1
1382,Goosebumps R.L Stine Original Series 1- 62 Choose From List Vintage horror/ mystery books/  Choose from list,"Price:,            ,            USD 3.90+",NostalgicPander,5 out of 5 stars,5 out of 5 stars,"I'm super happy about my book. It brings back so much memories ! Book arrived well-packaged and in good condition, considering how old they are. They also arrived fairly quickly.","Kim Baillargeon,                     ,                     Jan 18, 2023",https://www.etsy.com/listing/983921784/goosebumps-rl-stine-original-series-1-62?click_key=b8bb08df14f19acb09a220aeed7f7a865c8cc8b1%3A983921784&click_sum=31110809&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-7&bes=1
1383,Goosebumps R.L Stine Original Series 1- 62 Choose From List Vintage horror/ mystery books/  Choose from list,"Price:,            ,            USD 3.90+",NostalgicPander,5 out of 5 stars,5 out of 5 stars,"I'm super happy about my book. It brings back so much memories ! Book arrived well-packaged and in good condition, considering how old they are. They also arrived fairly quickly.","Kim Baillargeon,                     ,                     Jan 18, 2023",https://www.etsy.com/listing/983921784/goosebumps-rl-stine-original-series-1-62?click_key=b8bb08df14f19acb09a220aeed7f7a865c8cc8b1%3A983921784&click_sum=31110809&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-7&bes=1
1384,2-week kid's travel journal,"Price:,            ,            USD 24.00+",SubtonicDesign,5 out of 5 stars,5 out of 5 stars,Amazing!  Jane was super easy to work with to create a custom journal for our upcoming trip.  I couldn't be more happy with how this turned out. The time it took to make and shipping was super fast.  Highly recommend.,"mkchapp,                     ,                     Jan 7, 2021",https://www.etsy.com/listing/460372610/2-week-kids-travel-journal?click_key=afe170afa2451b4046d3b3dbf56be0f5a5b6d6b6%3A460372610&click_sum=68f9622e&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-10&sts=1
1385,2-week kid's travel journal,"Price:,            ,            USD 24.00+",SubtonicDesign,5 out of 5 stars,5 out of 5 stars,Amazing!  Jane was super easy to work with to create a custom journal for our upcoming trip.  I couldn't be more happy with how this turned out. The time it took to make and shipping was super fast.  Highly recommend.,"mkchapp,                     ,                     Jan 7, 2021",https://www.etsy.com/listing/460372610/2-week-kids-travel-journal?click_key=afe170afa2451b4046d3b3dbf56be0f5a5b6d6b6%3A460372610&click_sum=68f9622e&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-10&sts=1
1386,2-week kid's travel journal,"Price:,            ,            USD 24.00+",SubtonicDesign,5 out of 5 stars,5 out of 5 stars,Amazing!  Jane was super easy to work with to create a custom journal for our upcoming trip.  I couldn't be more happy with how this turned out. Very sturdy book and shipping was fast!  Highly recommend!,"mkchapp,                     ,                     Jan 7, 2021",https://www.etsy.com/listing/460372610/2-week-kids-travel-journal?click_key=afe170afa2451b4046d3b3dbf56be0f5a5b6d6b6%3A460372610&click_sum=68f9622e&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-10&sts=1
1387,2-week kid's travel journal,"Price:,            ,            USD 24.00+",SubtonicDesign,5 out of 5 stars,5 out of 5 stars,Amazing!  Jane was super easy to work with to create a custom journal for our upcoming trip.  I couldn't be more happy with how this turned out. Very sturdy book and shipping was fast!  Highly recommend!,"mkchapp,                     ,                     Jan 7, 2021",https://www.etsy.com/listing/460372610/2-week-kids-travel-journal?click_key=afe170afa2451b4046d3b3dbf56be0f5a5b6d6b6%3A460372610&click_sum=68f9622e&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-10&sts=1
1388,2-week kid's travel journal,"Price:,            ,            USD 24.00+",SubtonicDesign,5 out of 5 stars,5 out of 5 stars,Amazing!  Jane was super easy to work with to create a custom journal for our upcoming trip.  I couldn't be more happy with how this turned out. Her creation time and shipping was super fast.  Highly recommend.,"mkchapp,                     ,                     Jan 7, 2021",https://www.etsy.com/listing/460372610/2-week-kids-travel-journal?click_key=afe170afa2451b4046d3b3dbf56be0f5a5b6d6b6%3A460372610&click_sum=68f9622e&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-10&sts=1
1389,2-week kid's travel journal,"Price:,            ,            USD 24.00+",SubtonicDesign,5 out of 5 stars,5 out of 5 stars,Amazing!  Jane was super easy to work with to create a custom journal for our upcoming trip.  I couldn't be more happy with how this turned out. Her creation time and shipping was super fast.  Highly recommend.,"mkchapp,                     ,                     Jan 7, 2021",https://www.etsy.com/listing/460372610/2-week-kids-travel-journal?click_key=afe170afa2451b4046d3b3dbf56be0f5a5b6d6b6%3A460372610&click_sum=68f9622e&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-10&sts=1
1390,2-week kid's travel journal,"Price:,            ,            USD 24.00+",SubtonicDesign,5 out of 5 stars,5 out of 5 stars,"This was for my niece 
She was so excited and abosulutely loved it !

Seller was able to create a one week spread with extra pages for me, rahter than the two  (still same amount of pages)

Pages are thick and durable, so is the binding and cover 

Loved the detail of it being sent out with a color pen to match

Ordered three - a blue, green and Pink

Will purchase again next summer !","Maria Osuna-Munguia,                     ,                     Jul 16, 2019",https://www.etsy.com/listing/460372610/2-week-kids-travel-journal?click_key=afe170afa2451b4046d3b3dbf56be0f5a5b6d6b6%3A460372610&click_sum=68f9622e&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-10&sts=1
1391,2-week kid's travel journal,"Price:,            ,            USD 24.00+",SubtonicDesign,5 out of 5 stars,5 out of 5 stars,"This was for my niece 
She was so excited and abosulutely loved it !

Seller was able to create a one week spread with extra pages for me, rahter than the two  (still same amount of pages)

Pages are thick and durable, so is the binding and cover 

Loved the detail of it being sent out with a color pen to match

Ordered three - a blue, green and Pink

Will purchase again next summer !","Maria Osuna-Munguia,                     ,                     Jul 16, 2019",https://www.etsy.com/listing/460372610/2-week-kids-travel-journal?click_key=afe170afa2451b4046d3b3dbf56be0f5a5b6d6b6%3A460372610&click_sum=68f9622e&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769895-7-10&sts=1
1392,Diligent Ants (Աշխատասէր Մրջիւններ) || Armenian Children's Book with transliterated text,"Price:,            ,            USD 15.00",KidsReadingArmenian,5 out of 5 stars,5 out of 5 stars,"I purchased this for my granddaughter.  I am so very happy that there are board books in Armenian.  The transliteration makes it even more special since our baby's mom does not speak Armenian yet she will be able to read this book to her daughter.  When this book arrived it exceeded my expectations.  I love everything about it.  From the quality of the product to the packaging and special handwritten thank you note from the shop owner.  Very special.
Much success to KidsReadingArmenian.

Ani","ani dilsizian,                     ,                     Dec 11, 2020",https://www.etsy.com/listing/810713739/diligent-ants-axatasr-mriwnner-oo?click_key=9e0db9aca755aa97f9ca5a1b05f155a8de8c1dd9%3A810713739&click_sum=600ce952&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769894-7-5&sts=1
1393,Diligent Ants (Աշխատասէր Մրջիւններ) || Armenian Children's Book with transliterated text,"Price:,            ,            USD 15.00",KidsReadingArmenian,5 out of 5 stars,5 out of 5 stars,"I purchased this for my granddaughter.  I am so very happy that there are board books in Armenian.  The transliteration makes it even more special since our baby's mom does not speak Armenian yet she will be able to read this book to her daughter.  When this book arrived it exceeded my expectations.  I love everything about it.  From the quality of the product to the packaging and special handwritten thank you note from the shop owner.  Very special.
Much success to KidsReadingArmenian.

Ani","ani dilsizian,                     ,                     Dec 11, 2020",https://www.etsy.com/listing/810713739/diligent-ants-axatasr-mriwnner-oo?click_key=9e0db9aca755aa97f9ca5a1b05f155a8de8c1dd9%3A810713739&click_sum=600ce952&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769894-7-5&sts=1
1394,Diligent Ants (Աշխատասէր Մրջիւններ) || Armenian Children's Book with transliterated text,"Price:,            ,            USD 15.00",KidsReadingArmenian,5 out of 5 stars,5 out of 5 stars,Love the fact that it is in Armenian and latin lettering. A nice story as well.,"Tsolig,                     ,                     May 11, 2022",https://www.etsy.com/listing/810713739/diligent-ants-axatasr-mriwnner-oo?click_key=9e0db9aca755aa97f9ca5a1b05f155a8de8c1dd9%3A810713739&click_sum=600ce952&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769894-7-5&sts=1
1395,Diligent Ants (Աշխատասէր Մրջիւններ) || Armenian Children's Book with transliterated text,"Price:,            ,            USD 15.00",KidsReadingArmenian,5 out of 5 stars,5 out of 5 stars,Love the fact that it is in Armenian and latin lettering. A nice story as well.,"Tsolig,                     ,                     May 11, 2022",https://www.etsy.com/listing/810713739/diligent-ants-axatasr-mriwnner-oo?click_key=9e0db9aca755aa97f9ca5a1b05f155a8de8c1dd9%3A810713739&click_sum=600ce952&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769894-7-5&sts=1
1396,Diligent Ants (Աշխատասէր Մրջիւններ) || Armenian Children's Book with transliterated text,"Price:,            ,            USD 15.00",KidsReadingArmenian,5 out of 5 stars,5 out of 5 stars,Excellent board book for my baby - so grateful for the transliteration as I don’t read armenian but can read the transliterated words!!,"Dee P,                     ,                     Nov 20, 2020",https://www.etsy.com/listing/810713739/diligent-ants-axatasr-mriwnner-oo?click_key=9e0db9aca755aa97f9ca5a1b05f155a8de8c1dd9%3A810713739&click_sum=600ce952&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769894-7-5&sts=1
1397,Diligent Ants (Աշխատասէր Մրջիւններ) || Armenian Children's Book with transliterated text,"Price:,            ,            USD 15.00",KidsReadingArmenian,5 out of 5 stars,5 out of 5 stars,Excellent board book for my baby - so grateful for the transliteration as I don’t read armenian but can read the transliterated words!!,"Dee P,                     ,                     Nov 20, 2020",https://www.etsy.com/listing/810713739/diligent-ants-axatasr-mriwnner-oo?click_key=9e0db9aca755aa97f9ca5a1b05f155a8de8c1dd9%3A810713739&click_sum=600ce952&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769894-7-5&sts=1
1398,Diligent Ants (Աշխատասէր Մրջիւններ) || Armenian Children's Book with transliterated text,"Price:,            ,            USD 15.00",KidsReadingArmenian,5 out of 5 stars,5 out of 5 stars,I love this book and the lesson it teaches. This is a great addition to my library for my Armenian school library.,"Tamar Samuelian,                     ,                     Nov 30, 2021",https://www.etsy.com/listing/810713739/diligent-ants-axatasr-mriwnner-oo?click_key=9e0db9aca755aa97f9ca5a1b05f155a8de8c1dd9%3A810713739&click_sum=600ce952&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769894-7-5&sts=1
1399,Diligent Ants (Աշխատասէր Մրջիւններ) || Armenian Children's Book with transliterated text,"Price:,            ,            USD 15.00",KidsReadingArmenian,5 out of 5 stars,5 out of 5 stars,I love this book and the lesson it teaches. This is a great addition to my library for my Armenian school library.,"Tamar Samuelian,                     ,                     Nov 30, 2021",https://www.etsy.com/listing/810713739/diligent-ants-axatasr-mriwnner-oo?click_key=9e0db9aca755aa97f9ca5a1b05f155a8de8c1dd9%3A810713739&click_sum=600ce952&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-769894-7-5&sts=1
